Title,Year,Source title,DOI,Link
"Intelligent and Flexible Bandwidth Scheduling for Data Transfers in Dedicated High-Performance Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3012888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097757617&doi=10.1109%2fTNSM.2020.3012888&partnerID=40&md5=13208fd26e64c0ef81d383a7b0a9f7ce"
"ARENA: A Data-Driven Radio Access Networks Analysis of Football Events",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3032829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097754536&doi=10.1109%2fTNSM.2020.3032829&partnerID=40&md5=088dbb527343595edbe153a782955f06"
"Estimating Pole Capacity from Radio Network Performance Statistics by Supervised Learning",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3031333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097736577&doi=10.1109%2fTNSM.2020.3031333&partnerID=40&md5=5aa7e94dae55147b20dae6fc046d5c7a"
"Exploring Network-Wide Flow Data with Flowyager",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3034278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096144318&doi=10.1109%2fTNSM.2020.3034278&partnerID=40&md5=5953ef1f73605b97e466a627feb6de9d"
"Multi-Domain Network Slicing with Latency Equalization",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3008005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088798573&doi=10.1109%2fTNSM.2020.3008005&partnerID=40&md5=d79895b70402105f0c6406b94d04623a"
"Evaluating the Upper Bound of Energy Cost Saving by Proactive Data Center Management",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2988346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091167277&doi=10.1109%2fTNSM.2020.2988346&partnerID=40&md5=5898a7c4839a629fb30177827109bf25"
"A Theoretical Framework for Network Monitoring Exploiting Segment Routing Counters",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3001809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086712806&doi=10.1109%2fTNSM.2020.3001809&partnerID=40&md5=a1c4d31458d81ffe122b3731f0f2222a"
"Optimization of Virtualization Cost, Processing Power and Network Load of 5G Software-Defined Data Centers",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2990664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085129294&doi=10.1109%2fTNSM.2020.2990664&partnerID=40&md5=146993b049ffa8217325b4cab73744ba"
"Joint Availability Enhancement and Traffic Optimization of Virtual Cluster Allocation in Cloud Datacenters",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2994146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085088948&doi=10.1109%2fTNSM.2020.2994146&partnerID=40&md5=1bf8e1f90447da62530603275103d9cc"
"Shed+: Optimal Dynamic Speculation to Meet Application Deadlines in Cloud",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2986477","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083447269&doi=10.1109%2fTNSM.2020.2986477&partnerID=40&md5=4e1bfd507436498aa9c2730fc328a74c"
"Enhanced Rough K-Means Based Flow Aggregation for QoS Mapping in Heterogeneous Network Environments",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2969434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086635395&doi=10.1109%2fTNSM.2020.2969434&partnerID=40&md5=94bf2af7ed3bf0971d812c3757920f72"
"The power of composition: Abstracting a multi-device SDN data path through a single API",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2951834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086456313&doi=10.1109%2fTNSM.2019.2951834&partnerID=40&md5=2e0cfebe1f4bee175d38d3bd0b2a363f"
"FISE: A forwarding table structure for enterprise networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2951426","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086437092&doi=10.1109%2fTNSM.2019.2951426&partnerID=40&md5=a0c1bdd3b5470b87d4b857942d669713"
"LightFDG: An Integrated Approach to Flow Detection and Grooming in Optical Wireless DCNs",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2959740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076784093&doi=10.1109%2fTNSM.2019.2959740&partnerID=40&md5=ab09c67b88050de5507bd6a97dd054d2"
"Introducing an Unsupervised Automated Solution for Root Cause Diagnosis in Mobile Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2954340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082085207&doi=10.1109%2fTNSM.2019.2954340&partnerID=40&md5=db548b0c2cdfbc6415e15fb0f40e7fae"
"An Economic Analysis of Cloud-Assisted Routing for Wider Area SDN",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2947030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082030150&doi=10.1109%2fTNSM.2019.2947030&partnerID=40&md5=052d176fa014b014b1a32d337f5537ee"
"Guest Editorial: Special Section on Cybersecurity Techniques for Managing Networked Systems",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2972769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082029083&doi=10.1109%2fTNSM.2020.2972769&partnerID=40&md5=dbb99935e2d307009367709e7e85b31e"
"Efficient Event Scheduling of Network Update",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2946332","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082020923&doi=10.1109%2fTNSM.2019.2946332&partnerID=40&md5=e902d97b0248754059e8e396f807afe3"
"Transparency in the New gTLD Era: Evaluating the DNS Centralized Zone Data Service",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2941572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076680049&doi=10.1109%2fTNSM.2019.2941572&partnerID=40&md5=16a3132ae3612cae86a12de4cefedf46"
"Change in Continuity: Chaining Services with an Augmented IGP",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2944011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076669298&doi=10.1109%2fTNSM.2019.2944011&partnerID=40&md5=be68a4903e71c79e277cae25337d3b3d"
"Virtual Network Embedding in Ring Optical Data Centers Using Markov Chain Probability Model",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2929315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069947319&doi=10.1109%2fTNSM.2019.2929315&partnerID=40&md5=b9b6adb98ffaf4fa1db1155aa52ec689"
"ProFlow: Proportional per-bidirectional-flow consistent updates",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2910089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071043764&doi=10.1109%2fTNSM.2019.2910089&partnerID=40&md5=8e72edd180cd8b1746e43302afe73ed3"
"Beyond the click: A first look at the role of a microblogging platform in the web ecosystem",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2877819","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057783121&doi=10.1109%2fTNSM.2018.2877819&partnerID=40&md5=103c6e3dfc22eca5130879e218b5ef0e"
"Network Adaptations under Cascading Failures for Mission-Oriented Networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2917934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067010907&doi=10.1109%2fTNSM.2019.2917934&partnerID=40&md5=0d5443e94b9056166f41173b22669113"
"Gavel: A fast and easy-to-use plain data representation for software-defined networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2903440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062677353&doi=10.1109%2fTNSM.2019.2903440&partnerID=40&md5=7d4eee5f7d1e922975531ef2fafe5d2e"
"Automated Inter-Domain Cut-Through Switching for the Future Internet",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2875745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055038928&doi=10.1109%2fTNSM.2018.2875745&partnerID=40&md5=ef87f10e59593554b7b9003a4f939e77"
"Improved Power of Two Choices for Fat-Tree Routing",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2865543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051627078&doi=10.1109%2fTNSM.2018.2865543&partnerID=40&md5=685d1a53db9d904e24b09c234f9e1931"
"Dynamic Interest Transmission Approach for Improving Link Failure Resiliency in Content Centric Network",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2800091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041416444&doi=10.1109%2fTNSM.2018.2800091&partnerID=40&md5=cb72211339b78c09471c19d5a07f01c1"
"Troubleshooting data plane with rule verification in software-defined networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2763187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043692448&doi=10.1109%2fTNSM.2017.2763187&partnerID=40&md5=2a447efc2f2da2d5cbaa3e6c566d5b42"
"Guest Editorial: Special Section on Advances in Big Data Analytics for Management",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2806897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043688601&doi=10.1109%2fTNSM.2018.2806897&partnerID=40&md5=e0683e7244675ceb76c8313aa45fcb8e"
"An efficient framework for data-plane verification with geometric windowing queries",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2723725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023161252&doi=10.1109%2fTNSM.2017.2723725&partnerID=40&md5=b08a92c062f0e2badabdca0b1c874eef"
"Guest Editors' Introduction: Special Issue on Big Data Analytics for Management",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2599509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991434568&doi=10.1109%2fTNSM.2016.2599509&partnerID=40&md5=39ceb899c4b6686736bb2d30248f4b41"
"Efficient Inter-Cloud Authentication and Micropayment Protocol for IoT Edge Computing",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3103509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121751306&doi=10.1109%2fTNSM.2021.3103509&partnerID=40&md5=9fcd15ce9d83177e0aca6140f52221f9"
"Forecasting Quality of Service for Next-Generation Data-Driven WiFi6 Campus Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3108766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121727256&doi=10.1109%2fTNSM.2021.3108766&partnerID=40&md5=f9bfa35f599ff7a5ce67a4dd79a8e2c8"
"On the Upgrade of Service Function Chains with Heterogeneous NFV Platforms",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3103175","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121721713&doi=10.1109%2fTNSM.2021.3103175&partnerID=40&md5=1bb7d47b50d4554fa1b2bf19dba467f1"
"Erratum: A Neighborhood Aware Caching and Interest Dissemination Scheme for Content Centric Networks (IEEE Trans. Netw. Service Manag. (2021) 18:3 (3900-3917) DOI: 10.1109/TNSM.2021.3079326)",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3115147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121688912&doi=10.1109%2fTNSM.2021.3115147&partnerID=40&md5=5b53b2271b0e20bd505140fea1ce0630"
"Guest Editorial: Special Section on Embracing Artificial Intelligence for Network and Service Management",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3127543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119010474&doi=10.1109%2fTNSM.2021.3127543&partnerID=40&md5=2ea619d013b236dc9bade5fdb2f7ef90"
"TSEngine: Enable Efficient Communication Overlay in Distributed Machine Learning in WANs",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3106315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113332925&doi=10.1109%2fTNSM.2021.3106315&partnerID=40&md5=6bb5a83725d3d3741029595375b19f19"
"Optimal Estimation of Link Delays Based on End-to-End Active Measurements",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3106109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113325086&doi=10.1109%2fTNSM.2021.3106109&partnerID=40&md5=36deb5108cff813a38359b8c3b4b763d"
"Service Prioritization in Information Centric Networking with Heterogeneous Content Providers",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3105198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113244339&doi=10.1109%2fTNSM.2021.3105198&partnerID=40&md5=c80da530a774f79b918df7b06c636f5a"
"Towards a Distributed Caching Service at the WiFi Edge Using Wi-Cache",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3105496","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113210126&doi=10.1109%2fTNSM.2021.3105496&partnerID=40&md5=c52338359e0855b5fcfb0088491dcda2"
"PHeavy: Predicting Heavy Flows in the Programmable Data Plane",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3094514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112667767&doi=10.1109%2fTNSM.2021.3094514&partnerID=40&md5=7244992fa8cb8e5a7fa0f87c0d7e22bd"
"Orchestrator for Synchronizing Network Events in SDNs",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3095060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112658745&doi=10.1109%2fTNSM.2021.3095060&partnerID=40&md5=a4ee755a919aabfc6a7b08eb46880a2e"
"A Capacity-Elastic Cuckoo Filter Design for Dynamic Set Representation",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3099433","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112652463&doi=10.1109%2fTNSM.2021.3099433&partnerID=40&md5=b9f847b126ff11969802baf81eb367b6"
"Garou: An Efficient and Secure Off-Blockchain Multi-Party Payment Hub",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3101808","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112651121&doi=10.1109%2fTNSM.2021.3101808&partnerID=40&md5=f55523e4363aa348ce597587e5ee1f53"
"Scaling and Offloading Optimization in Pre-CORD and Post-CORD Multi-Access Edge Computing",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3101862","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112622450&doi=10.1109%2fTNSM.2021.3101862&partnerID=40&md5=e82f41d1f065040c538923dd9bf4a306"
"Self-Imitation Learning-Based Inter-Cell Interference Coordination in Autonomous HetNets",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3088837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112614065&doi=10.1109%2fTNSM.2021.3088837&partnerID=40&md5=f1670b84c7292ebb0e3181f79ccf3aad"
"Application Aware Multiple Constraint Optimal Paths for Transport Network Using SDN",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3103600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112566402&doi=10.1109%2fTNSM.2021.3103600&partnerID=40&md5=521ff3ed79e13ef846594cd2b32ec744"
"On the Economics of Network Interconnections and its Impact on Net Neutrality",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3092376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112449925&doi=10.1109%2fTNSM.2021.3092376&partnerID=40&md5=94ca39fe87518b0e5ab38ed99e1d37c6"
"Multi-Agent and Cooperative Deep Reinforcement Learning for Scalable Network Automation in Multi-Domain SD-EONs",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3102621","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112243603&doi=10.1109%2fTNSM.2021.3102621&partnerID=40&md5=11d7678763ed9d1ac7ebdc6ed833e56e"
"On the Implications of Routing Models on Network Optimization",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3090312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112205420&doi=10.1109%2fTNSM.2021.3090312&partnerID=40&md5=5410848ea7b41ac5f68afb8f3bb2714f"
"Automated Service Provisioning and Hierarchical SLA Management in 5G Systems",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3102890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112182962&doi=10.1109%2fTNSM.2021.3102890&partnerID=40&md5=99701fabe45af6a1109315e3aa82e4ec"
"Robust Optimization Model for Probabilistic Protection with Multiple Types of Resources",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3093066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112151596&doi=10.1109%2fTNSM.2021.3093066&partnerID=40&md5=4244448ebfdfd2412dec6dd78879f3b5"
"Anonymous and Verifiable Reputation System for E-Commerce Platforms Based on Blockchain",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3098439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111036902&doi=10.1109%2fTNSM.2021.3098439&partnerID=40&md5=eb1d140ab9e438a43563dee7f4bcbca6"
"Data-Driven RAN Slicing Mechanisms for 5G and beyond",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3098193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111034461&doi=10.1109%2fTNSM.2021.3098193&partnerID=40&md5=3631d045e112105a40d5856a363ff84f"
"Fase: Fine-Grained Accountable and Space-efficient Access control for Multimedia Content with in-network caching",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3096428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110924892&doi=10.1109%2fTNSM.2021.3096428&partnerID=40&md5=558e13555374fe20f1e0a22e69a59cf9"
"Virtual network function allocation in service function chains using backups with availability schedule",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3096254","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110887590&doi=10.1109%2fTNSM.2021.3096254&partnerID=40&md5=95bfd926c463a8847473434840fd94e4"
"Guest Editors' Introduction: Special Section on Design and Management of Reliable Communication Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3103145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112171689&doi=10.1109%2fTNSM.2021.3103145&partnerID=40&md5=0ff1ba80cfc9e2886c87f781dba2b05a"
"3CP: Coordinated Congestion Control Protocol for Named-Data Networking",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3086437","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107390121&doi=10.1109%2fTNSM.2021.3086437&partnerID=40&md5=98292861633e06c2d37e645a27ce9da3"
"Modeling and Verification of Service Allocation Policies for Multi-Access Edge Computing Using Probabilistic Model Checking",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3086146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107369415&doi=10.1109%2fTNSM.2021.3086146&partnerID=40&md5=badf3c42a40e4be392e4374d60b2bf9d"
"Unveiling the End-User Viewport Resolution from Encrypted Video Traces",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3083070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107223982&doi=10.1109%2fTNSM.2021.3083070&partnerID=40&md5=6e0e86697828e71a5765c77f6007db58"
"Security-Aware Planning of Packet-Over-Optical Networks in Consideration of OTN Encryption",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3081590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107180125&doi=10.1109%2fTNSM.2021.3081590&partnerID=40&md5=09df25faf3cf8044d6f4ef0057842519"
"On Achieving Trustworthy Service Function Chaining",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3081014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107175624&doi=10.1109%2fTNSM.2021.3081014&partnerID=40&md5=b87691a28df6ff3ab80cf700dc4a2a75"
"Optimization Model for Multiple Backup Resource Allocation with Workload-Dependent Failure Probability",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3079937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105893149&doi=10.1109%2fTNSM.2021.3079937&partnerID=40&md5=e6aab38e417ae278bc1677ef4743ba91"
"A Neighborhood Aware Caching and Interest Dissemination Scheme for Content Centric Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3079326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105880496&doi=10.1109%2fTNSM.2021.3079326&partnerID=40&md5=a288e21df7e8e3adf72e589a351d134e"
"SOS: NDN Based Service-Oriented Game-Theoretic Efficient Security Scheme for IoT Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3077632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105867036&doi=10.1109%2fTNSM.2021.3077632&partnerID=40&md5=f6ad2ba226a867e91c8fc5f78338c96d"
"Privacy Leakage and Protection of InputConnection Interface in Android",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3077010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105851302&doi=10.1109%2fTNSM.2021.3077010&partnerID=40&md5=7fc119d127240b38b24980ba315c2f09"
"Backup Allocation Model with Probabilistic Protection for Virtual Networks against Multiple Facility Node Failures",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3075458","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105054324&doi=10.1109%2fTNSM.2021.3075458&partnerID=40&md5=5785a7166f346865c00233f6bfd67410"
"Deployable Models for Approximating Web QoE Metrics from Encrypted Traffic",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3073672","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104674035&doi=10.1109%2fTNSM.2021.3073672&partnerID=40&md5=27e39ae55d037d17896d1360c8ea1b03"
"A Service-Centric Q-Learning Algorithm for Mobility Robustness Optimization in LTE",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3073244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104666497&doi=10.1109%2fTNSM.2021.3073244&partnerID=40&md5=2a113bb7df3cc3efba9d19f1e72e9c7f"
"Minimum-Cost Edge-Server Location Strategy in Mobile Crowdsensing",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3073375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104602676&doi=10.1109%2fTNSM.2021.3073375&partnerID=40&md5=916afae8c44d7a869da953aad5a01581"
"Content Availability at Network Failure in Information-Centric Networking",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3073233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104268776&doi=10.1109%2fTNSM.2021.3073233&partnerID=40&md5=f3d0e4fcccc029056e6537fd4616cdf8"
"Competition-Congestion-Aware Stable Worker-Task Matching in Mobile Crowd Sensing",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3072638","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104229099&doi=10.1109%2fTNSM.2021.3072638&partnerID=40&md5=a2c4caba4eaeaa11d2abc914e78949cb"
"Optimizing All-to-All Data Transmission in WANs",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3071025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103879561&doi=10.1109%2fTNSM.2021.3071025&partnerID=40&md5=b50647e847a4abdc57339b71bda85859"
"Fair Scheduling and Rate Control for Service Function Chain in NFV Enabled Data Center",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3070331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103790774&doi=10.1109%2fTNSM.2021.3070331&partnerID=40&md5=b7a0aa9dac86750813fd06381528ae12"
"A Lightweight Scheme of Active-Port-Aware Monitoring in Software-Defined Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3066273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103218068&doi=10.1109%2fTNSM.2021.3066273&partnerID=40&md5=95e9c611960a197b5a0bace53e96aa60"
"Multi-Objective Control Plane Dimensioning in Hybrid SDN/Legacy Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3066847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103216747&doi=10.1109%2fTNSM.2021.3066847&partnerID=40&md5=6d2285d7aa3d8953117880abe6b4d526"
"Flow-Aware Forwarding in SDN Datacenters Using a Knapsack-PSO-Based Solution",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3064974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102636527&doi=10.1109%2fTNSM.2021.3064974&partnerID=40&md5=bbfa167e3f73ec582e99b3c6d9428dd2"
"IPvest: Clustering the IP Traffic of Network Entities Hidden behind a Single IP Address Using Machine Learning",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3062488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101808842&doi=10.1109%2fTNSM.2021.3062488&partnerID=40&md5=64cf490eaec225b805ee8708f29a2ec0"
"On Assessing the Performance of IEEE 802.11ad Beamforming Training",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3057765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100861351&doi=10.1109%2fTNSM.2021.3057765&partnerID=40&md5=05a5efb07cbaf9b29fd6aa43fc932dee"
"Game-Theoretic Framework for Malicious Controller Detection in Software Defined Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3051064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099544277&doi=10.1109%2fTNSM.2021.3051064&partnerID=40&md5=54a75ed9ca269a4cbaa4cc93c23b366a"
"A Decision Support System for Optimal Selection of Enterprise Information Security Preventative Actions",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3044865","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098762149&doi=10.1109%2fTNSM.2020.3044865&partnerID=40&md5=2edd500955628421c66cf41f164514f2"
"NEMA: Automatic Integration of Large Network Management Databases",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3036414","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096858917&doi=10.1109%2fTNSM.2020.3036414&partnerID=40&md5=5d727348bd36252275eb73f287bcfc3f"
"Guest Editors' Introduction: Special Issue on Latest Developments for Security Management of Networks and Services",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3079189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111044656&doi=10.1109%2fTNSM.2021.3079189&partnerID=40&md5=7f7300f2237c2e0044a19f4fcbaa5be5"
"Erratum: SDCF: A software-defined cyber foraging framework for cloudlet environment,” IEEE Trans. Netw. Service Manag. (2020) 17:4 (2423–2435) DOI: 10.1109/TNSM.2020.3015657)",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3070942","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111006470&doi=10.1109%2fTNSM.2021.3070942&partnerID=40&md5=e72fe067a6d2a305f86e489d467c2014"
"Optimizing Job Reliability through Contention-Free, Distributed Checkpoint Scheduling",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3030937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110842986&doi=10.1109%2fTNSM.2020.3030937&partnerID=40&md5=d6679ac554aed577212145747b73570b"
"ARES: A Framework for Management of Aging and Rejuvenation in Softwarized Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3030589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110808597&doi=10.1109%2fTNSM.2020.3030589&partnerID=40&md5=e7935c91824a4c4d56e75819b437d5ee"
