Title,Year,Source title,DOI,Link
"Graph summarization methods and applications: A survey",2018,"ACM Computing Surveys","10.1145/3186727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051432495&doi=10.1145%2f3186727&partnerID=40&md5=7bea20c29dc78b8d761782fa33173a24"
"Control-flow integrity: Precision, security, and performance",2017,"ACM Computing Surveys","10.1145/3054924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017104712&doi=10.1145%2f3054924&partnerID=40&md5=4662a91176f05efefca73d93115a0daa"
"Securing android: A survey, taxonomy, and challenges",2015,"ACM Computing Surveys","10.1145/2733306","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930177021&doi=10.1145%2f2733306&partnerID=40&md5=e1aa349cc2513b710cb8defae6c1bce2"
"Metrics for community analysis: A survey",2017,"ACM Computing Surveys","10.1145/3091106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029389231&doi=10.1145%2f3091106&partnerID=40&md5=9b520ab03c3113f862ffffd9a79b93d4"
"Current research and open problems in attribute-based access control",2017,"ACM Computing Surveys","10.1145/3007204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008943032&doi=10.1145%2f3007204&partnerID=40&md5=ffdd6214aaac9f6ea680f386516b8127"
"Machine learning for survival analysis: A survey",2019,"ACM Computing Surveys","10.1145/3214306","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062547611&doi=10.1145%2f3214306&partnerID=40&md5=bce4456c8dcde2a8c6eaa8d16a98622d"
"Audio surveillance: A systematic review",2016,"ACM Computing Surveys","10.1145/2871183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963812960&doi=10.1145%2f2871183&partnerID=40&md5=3bcb603258458fdce40d62fbabc30c46"
"Auto-scaling web applications in clouds: A taxonomy and survey",2018,"ACM Computing Surveys","10.1145/3148149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052373674&doi=10.1145%2f3148149&partnerID=40&md5=73823996d11c84e076bb221320cdcdf2"
"Business process variability modeling: A survey",2017,"ACM Computing Surveys","10.1145/3041957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017092484&doi=10.1145%2f3041957&partnerID=40&md5=f06665fdb22cf24404c3a8a58a90da63"
"Pattern-based survey and categorization of network covert channel techniques",2015,"ACM Computing Surveys","10.1145/2684195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929497424&doi=10.1145%2f2684195&partnerID=40&md5=a862e8f2d51986a3b18fb0f0fcc808a0"
"3D mesh compression: Survey, comparisons, and emerging trends",2015,"ACM Computing Surveys","10.1145/2693443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923587322&doi=10.1145%2f2693443&partnerID=40&md5=3d87173bd7a1a1fefd189b474e4fa655"
"Wireless Body Area Network (WBAN): A survey on reliability, fault tolerance, and technologies coexistence",2017,"ACM Computing Surveys","10.1145/3041956","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017112521&doi=10.1145%2f3041956&partnerID=40&md5=6eedfbfb4bdca433d4779eda59b6b942"
"Deep learning for biometrics: A survey",2018,"ACM Computing Surveys","10.1145/3190618","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051431484&doi=10.1145%2f3190618&partnerID=40&md5=e99a4ce8981fa106a2194f2e873a438d"
"A survey of random forest based methods for intrusion detection systems",2018,"ACM Computing Surveys","10.1145/3178582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051430265&doi=10.1145%2f3178582&partnerID=40&md5=10d40b171a0e6dc41e9db4021671bcdd"
"Evaluating computer intrusion detection systems: A survey of common practices",2015,"ACM Computing Surveys","10.1145/2808691","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945574729&doi=10.1145%2f2808691&partnerID=40&md5=46a400dfda5d2fbfa4c3a56678100728"
"A survey of multiobjective evolutionary clustering",2015,"ACM Computing Surveys","10.1145/2742642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930656510&doi=10.1145%2f2742642&partnerID=40&md5=d629bd6758f418a2ccc159c8c6dc249e"
"Deep Learning-Based Text Classification",2021,"ACM Computing Surveys","10.1145/3439726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099090841&doi=10.1145%2f3439726&partnerID=40&md5=cf5f8670968cf3f7903c6459f43b2406"
"A systematic review on imbalanced data challenges in machine learning: Applications and solutions",2019,"ACM Computing Surveys","10.1145/3343440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072041413&doi=10.1145%2f3343440&partnerID=40&md5=c756abdb2109fe53e41f8eec3af1d9ce"
